transaction_time,transaction_amount,avg_transaction_30d,transaction_frequency_10min,current_location,previous_location,account_balance,transaction_type,account_age_days,failed_login_attempts,login_hour,transactions_today,risk_score,fraud_label
09:44,23603.18,22805,3,Dharwad,Kochi,320074.1,Transfer,692,1,9,3,23,Normal
01:18,515861.38,15548,6,Hubballi,Jaipur,1329981.43,Withdrawal,231,4,1,10,100,Fraud
04:39,412492.92,13394,5,Pune,Bidar,670286.24,Transfer,969,5,4,22,100,Fraud
01:18,558204.02,21345,9,Hyderabad,Kolkata,1599401.68,Transfer,460,4,1,23,100,Fraud
13:38,16366.65,18504,3,Chennai,Chennai,544854.48,Deposit,1116,1,13,1,0,Normal
12:13,5961.31,5787,1,Mumbai,Mumbai,109316.41,Withdrawal,855,0,12,1,5,Normal
00:09,304697.22,20702,7,Bengaluru,Surat,325501.7,Transfer,192,4,0,21,100,Fraud
08:15,12684.08,13583,1,Chennai,Chennai,200353.54,Deposit,479,0,8,1,0,Normal
13:28,4624.1,5569,3,Karwar,Karwar,140348.94,Withdrawal,604,1,13,4,5,Normal
07:07,22304.58,20305,1,Shimoga,Shimoga,547613.8,Deposit,1117,1,7,1,0,Normal
03:21,726718.23,21507,10,Raichur,Bagalkot,1499288.32,Transfer,631,3,3,19,100,Fraud
03:04,236856.37,18197,7,Delhi,Belagavi,430229.12,Transfer,1039,3,3,16,100,Fraud
14:18,5581.93,6701,2,Chitradurga,Chitradurga,62996.37,Transfer,782,0,14,2,8,Normal
01:22,445114.01,15986,9,Surat,Lucknow,664403.41,Transfer,391,8,1,19,100,Fraud
16:44,25466.52,21087,3,Surat,Surat,324093.14,Transfer,936,0,16,1,8,Normal
20:05,4492.34,5439,1,Ahmedabad,Pune,131163.3,Transfer,254,1,20,3,23,Normal
20:52,23853.67,20625,3,Chandigarh,Chandigarh,441189.92,Transfer,1100,0,20,4,8,Normal
00:54,526270.95,15923,9,Manipal,Bagalkot,860615.49,Transfer,886,4,0,14,100,Fraud
07:23,2332.82,3565,2,Vijayapura,Vijayapura,53774.37,Transfer,874,0,7,5,8,Normal
14:31,3041.82,3404,1,Kochi,Kochi,57213.52,Withdrawal,704,1,14,2,5,Normal
23:30,162230.65,7757,6,Kochi,Hubballi,389145.74,Transfer,1074,6,23,17,100,Fraud
12:00,30500.98,24294,2,Karwar,Karwar,585600.75,Deposit,57,0,12,3,8,Normal
09:44,12228.93,11735,3,Bellary,Bellary,228518.75,Withdrawal,989,1,9,1,5,Normal
00:02,617189.79,22603,10,Bidar,Vijayapura,1155232.8,Transfer,10,7,0,17,100,Fraud
17:20,16582.34,18345,1,Hubballi,Hubballi,215831.73,Transfer,363,1,17,5,8,Normal
02:41,304804.52,9424,5,Pune,Shimoga,817204.0,Transfer,1127,4,2,21,100,Fraud
02:30,281289.22,24724,6,Surat,Chennai,655051.86,Transfer,491,5,2,8,100,Fraud
03:41,521943.67,22936,8,Gulbarga,Bagalkot,729505.4,Transfer,665,8,3,21,100,Fraud
15:33,2467.41,2163,1,Karwar,Karwar,60667.33,Deposit,394,0,15,3,0,Normal
16:48,18453.16,15740,3,Jaipur,Vijayapura,245298.28,Deposit,566,1,16,4,15,Normal
23:02,253150.07,19333,11,Mumbai,Hubballi,211591.56,Transfer,847,5,23,21,100,Fraud
21:26,10136.44,12630,1,Mumbai,Mumbai,205691.99,Withdrawal,86,0,21,1,13,Normal
01:17,92442.56,4490,10,Ahmedabad,Udupi,137960.71,Transfer,921,3,1,18,100,Fraud
13:33,7316.79,7303,1,Chandigarh,Chandigarh,163921.75,Deposit,1157,0,13,4,0,Normal
00:48,431134.65,24874,9,Bagalkot,Jaipur,1278511.31,Transfer,252,6,0,10,100,Fraud
07:47,5893.56,6706,3,Mysuru,Mysuru,185712.75,Transfer,31,1,7,4,16,Normal
20:56,10722.99,9365,2,Bagalkot,Bagalkot,145731.13,Transfer,1133,1,20,4,8,Normal
00:27,52321.51,6212,8,Bidar,Vijayapura,129885.54,Transfer,782,8,0,21,100,Fraud
01:18,158761.46,4802,10,Lucknow,Karwar,341545.94,Transfer,1090,4,1,24,100,Fraud
19:33,4455.94,3993,3,Dharwad,Bengaluru,101210.13,Deposit,610,1,19,4,15,Normal
18:35,6064.55,5670,1,Karwar,Karwar,60765.45,Deposit,107,1,18,5,0,Normal
17:53,13024.67,13182,1,Shimoga,Shimoga,138824.22,Deposit,506,1,17,5,0,Normal
18:30,2501.16,13374,1,Bagalkot,Bagalkot,120766.96,Withdrawal,879,0,18,5,5,Normal
19:39,27334.76,24047,1,Bellary,Bellary,469263.4,Transfer,257,1,19,2,8,Normal
07:09,21157.79,16114,3,Kolkata,Kolkata,344779.76,Deposit,614,1,7,1,0,Normal
02:49,109244.68,8508,5,Kolkata,Dharwad,100550.02,Transfer,219,5,2,13,100,Fraud
09:57,20650.88,17667,1,Hassan,Hassan,419378.68,Transfer,296,1,9,1,8,Normal
20:45,15941.24,19914,3,Delhi,Delhi,546195.41,Transfer,514,0,20,2,8,Normal
04:27,200547.54,6033,8,Delhi,Raichur,567717.56,Withdrawal,1113,6,4,24,100,Fraud
23:08,298806.77,12031,5,Chandigarh,Raichur,844298.47,Transfer,233,5,23,15,95,Fraud
23:14,225055.73,9610,7,Lucknow,Dharwad,635011.05,Transfer,1188,7,23,19,100,Fraud
01:41,158143.37,8800,10,Pune,Lucknow,330378.04,Transfer,304,4,1,20,100,Fraud
03:56,328125.48,18731,5,Chandigarh,Shimoga,797841.3,Transfer,81,2,3,8,91,Fraud
23:27,194554.25,15566,7,Delhi,Vijayapura,152863.55,Transfer,270,5,23,19,93,Fraud
18:39,24023.38,21333,1,Kochi,Kochi,226061.25,Withdrawal,902,1,18,4,5,Normal
23:33,303779.3,15470,9,Jaipur,Hassan,524459.9,Transfer,406,3,23,9,83,Fraud
14:51,19416.41,22580,1,Hyderabad,Karwar,567957.22,Withdrawal,614,1,14,3,20,Normal
08:15,7142.17,4530,2,Pune,Pune,127787.38,Transfer,344,1,8,4,8,Normal
14:15,15602.64,24535,1,Vijayapura,Vijayapura,701347.38,Withdrawal,555,0,14,5,5,Normal
00:33,294272.42,9643,5,Raichur,Pune,397172.21,Transfer,547,4,0,21,100,Fraud
14:10,39714.97,24018,3,Kolkata,Kolkata,210490.13,Transfer,865,1,14,2,8,Normal
10:40,3816.73,4552,2,Belagavi,Belagavi,108639.22,Transfer,1175,1,10,4,8,Normal
14:30,8228.26,11165,1,Dharwad,Dharwad,95424.36,Deposit,472,1,14,1,0,Normal
00:29,403641.76,23720,5,Raichur,Hubballi,1162258.08,Transfer,538,7,0,14,100,Fraud
09:01,3409.77,2525,1,Bagalkot,Chitradurga,73093.23,Transfer,1179,0,9,3,23,Normal
00:56,318583.97,19660,8,Udupi,Chandigarh,724378.68,Transfer,599,3,0,23,100,Fraud
21:45,10226.15,9814,3,Shimoga,Shimoga,89993.79,Withdrawal,1057,0,21,2,5,Normal
20:12,10167.51,8433,3,Patna,Patna,185231.02,Transfer,1138,0,20,4,8,Normal
02:12,392460.55,11009,8,Hassan,Dharwad,733322.98,Transfer,285,7,2,16,100,Fraud
14:45,13563.72,10667,2,Raichur,Raichur,271790.68,Withdrawal,172,1,14,5,5,Normal
07:37,5246.41,5326,2,Patna,Hubballi,135451.22,Transfer,851,0,7,1,23,Normal
01:43,759447.35,20942,10,Patna,Belagavi,1004183.23,Withdrawal,220,2,1,9,100,Fraud
13:16,14950.79,10709,2,Chitradurga,Chitradurga,311714.93,Transfer,356,1,13,3,8,Normal
04:13,338443.26,8549,11,Bengaluru,Hyderabad,720709.09,Transfer,790,2,4,9,100,Fraud
13:40,4508.6,6692,1,Gulbarga,Gulbarga,123092.62,Transfer,234,0,13,3,8,Normal
01:36,464729.11,19820,9,Chandigarh,Mumbai,925765.56,Transfer,1179,2,1,8,100,Fraud
02:03,884747.85,23731,5,Belagavi,Chennai,2170430.91,Transfer,292,3,2,12,100,Fraud
02:29,848421.3,21263,8,Gulbarga,Dharwad,1992186.89,Withdrawal,1030,4,2,19,100,Fraud
13:15,15791.77,13287,3,Chennai,Chennai,255833.83,Transfer,1130,0,13,5,8,Normal
01:26,293228.33,10489,8,Chennai,Lucknow,788299.07,Transfer,766,3,1,22,100,Fraud
22:02,23541.98,21200,3,Hyderabad,Hyderabad,552014.13,Transfer,137,0,22,5,8,Normal
03:41,325510.93,9334,8,Chitradurga,Karwar,404942.09,Transfer,377,5,3,11,100,Fraud
00:53,636066.85,17271,11,Lucknow,Gulbarga,1204749.55,Transfer,159,2,0,20,100,Fraud
12:16,26340.84,20658,1,Bengaluru,Chennai,178017.63,Transfer,296,0,12,2,23,Normal
00:03,119237.6,5493,6,Jaipur,Ahmedabad,255290.52,Transfer,774,2,0,19,100,Fraud
16:52,15330.5,21289,1,Belagavi,Belagavi,514681.49,Withdrawal,428,1,16,4,5,Normal
00:53,439362.64,21967,7,Chandigarh,Hubballi,783217.44,Transfer,1176,3,0,8,100,Fraud
20:25,4395.39,4383,1,Gulbarga,Gulbarga,65355.47,Withdrawal,1131,1,20,4,5,Normal
17:47,3315.52,2967,3,Hubballi,Mysuru,51845.5,Withdrawal,1047,0,17,5,20,Normal
12:10,26068.16,18444,1,Kochi,Kochi,160156.72,Deposit,767,1,12,5,0,Normal
04:12,278465.7,10926,5,Mysuru,Bagalkot,372625.96,Withdrawal,816,5,4,11,100,Fraud
15:12,23747.71,22497,3,Vijayapura,Vijayapura,355123.53,Deposit,724,1,15,3,0,Normal
03:12,791840.11,22765,7,Mumbai,Hyderabad,2086488.84,Transfer,867,4,3,22,100,Fraud
17:46,15251.38,11217,1,Pune,Pune,301784.03,Deposit,338,0,17,2,0,Normal
00:15,287127.01,17747,5,Karwar,Vijayapura,571641.62,Transfer,364,5,0,10,100,Fraud
02:14,41124.73,3808,5,Vijayapura,Kolkata,71072.92,Transfer,718,5,2,21,100,Fraud
00:59,282056.87,22717,7,Bagalkot,Udupi,220349.18,Transfer,409,5,0,9,100,Fraud
00:01,389176.0,17634,6,Raichur,Ahmedabad,809157.23,Transfer,701,3,0,18,100,Fraud
15:16,5402.1,5250,1,Shimoga,Lucknow,110769.02,Withdrawal,909,0,15,2,20,Normal
02:11,131282.44,3807,5,Bidar,Belagavi,235991.74,Transfer,806,4,2,17,100,Fraud
14:44,8879.24,8256,2,Jaipur,Jaipur,135936.8,Deposit,527,1,14,2,0,Normal
01:24,631473.7,19238,7,Vijayapura,Mumbai,793939.72,Transfer,516,4,1,12,100,Fraud
00:35,236076.68,9438,6,Chandigarh,Gulbarga,367044.27,Transfer,1067,3,0,12,100,Fraud
00:00,271714.18,12774,10,Belagavi,Jaipur,392898.96,Transfer,1180,4,0,23,100,Fraud
20:47,18075.88,17526,3,Kolkata,Kolkata,469531.35,Transfer,1157,0,20,1,8,Normal
00:47,493570.95,12541,7,Patna,Shimoga,881467.84,Withdrawal,1081,3,0,22,100,Fraud
00:39,359808.78,19791,9,Patna,Bengaluru,729515.03,Transfer,681,5,0,13,100,Fraud
04:23,497506.69,13877,9,Ahmedabad,Delhi,837765.03,Transfer,949,6,4,22,100,Fraud
02:42,348256.03,16808,7,Bagalkot,Noida,495296.91,Transfer,510,4,2,19,100,Fraud
20:41,5383.85,7981,2,Delhi,Delhi,189122.13,Transfer,731,0,20,2,8,Normal
21:53,18720.39,13983,2,Delhi,Delhi,173160.74,Deposit,388,1,21,4,0,Normal
00:24,186250.1,14837,11,Delhi,Udupi,382819.01,Transfer,1126,3,0,10,100,Fraud
02:59,278401.57,12413,6,Jaipur,Noida,402737.25,Transfer,1062,8,2,10,100,Fraud
03:48,201858.53,10964,7,Dharwad,Lucknow,366887.48,Withdrawal,98,8,3,8,100,Fraud
00:48,425599.15,22306,9,Karwar,Kolkata,1256780.69,Withdrawal,809,2,0,21,100,Fraud
00:02,465837.48,16834,7,Patna,Kochi,1156660.85,Transfer,986,7,0,17,100,Fraud
08:43,2492.39,2199,1,Vijayapura,Vijayapura,34057.41,Transfer,800,0,8,4,8,Normal
11:01,32464.32,22241,2,Pune,Pune,218034.75,Transfer,504,0,11,3,8,Normal
03:38,398110.4,22173,6,Patna,Chitradurga,695274.2,Transfer,676,5,3,19,100,Fraud
12:37,21286.06,22270,1,Pune,Pune,559632.94,Transfer,304,1,12,1,8,Normal
14:28,8277.38,14695,1,Patna,Patna,335802.83,Deposit,159,1,14,4,0,Normal
11:20,32487.51,24294,3,Mumbai,Mumbai,406343.4,Transfer,254,0,11,5,8,Normal
23:14,632815.64,22826,6,Raichur,Ahmedabad,1620673.07,Transfer,481,6,23,21,100,Fraud
13:20,16568.94,19381,2,Belagavi,Belagavi,279446.11,Transfer,409,0,13,1,8,Normal
10:18,16028.05,11484,3,Bagalkot,Shimoga,179749.8,Transfer,270,0,10,1,23,Normal
04:35,537319.19,18878,10,Hassan,Hyderabad,701639.57,Transfer,979,2,4,19,100,Fraud
11:53,24994.21,24294,2,Hassan,Hassan,568599.64,Transfer,1046,1,11,5,8,Normal
02:02,131537.01,12477,8,Vijayapura,Chennai,229918.25,Transfer,804,4,2,11,100,Fraud
21:46,7603.63,8828,2,Chitradurga,Chitradurga,217287.84,Transfer,269,0,21,4,8,Normal
22:49,19606.89,14699,3,Chitradurga,Chitradurga,410603.61,Transfer,69,0,22,3,16,Normal
03:07,480334.2,18023,11,Vijayapura,Manipal,1204273.58,Transfer,1112,6,3,16,100,Fraud
02:03,177507.83,11683,8,Kolkata,Chitradurga,422577.77,Withdrawal,26,6,2,13,100,Fraud
01:04,69493.43,3162,8,Chitradurga,Bellary,181106.84,Transfer,224,8,1,14,100,Fraud
04:25,165596.43,8586,5,Chandigarh,Hyderabad,337560.28,Withdrawal,881,3,4,8,92,Fraud
12:00,14817.47,21987,1,Udupi,Udupi,569964.1,Deposit,932,0,12,4,0,Normal
00:00,349724.44,18090,8,Jaipur,Mumbai,570098.39,Withdrawal,876,4,0,17,100,Fraud
12:18,13170.99,9180,3,Kolkata,Jaipur,215640.37,Deposit,125,0,12,2,15,Normal
10:44,19031.6,14799,3,Hyderabad,Hyderabad,232801.03,Deposit,254,0,10,5,0,Normal
15:28,12337.96,14514,1,Chennai,Chennai,345468.12,Transfer,509,0,15,4,8,Normal
22:51,33383.5,24995,3,Chandigarh,Chandigarh,406103.44,Transfer,1147,1,22,2,8,Normal
02:47,504302.84,13192,9,Chennai,Dharwad,970088.16,Transfer,197,3,2,17,100,Fraud
02:16,221572.64,8927,8,Hyderabad,Raichur,333591.55,Transfer,133,5,2,16,100,Fraud
17:37,15476.71,11244,2,Manipal,Manipal,256687.7,Transfer,398,1,17,4,8,Normal
12:38,8412.39,10006,1,Belagavi,Belagavi,102186.06,Transfer,519,0,12,3,8,Normal
16:21,21470.26,19168,1,Chitradurga,Pune,277755.9,Transfer,374,0,16,2,23,Normal
12:15,6029.4,5832,3,Belagavi,Belagavi,48955.38,Deposit,301,0,12,1,0,Normal
03:32,716338.74,22572,8,Vijayapura,Chandigarh,1129979.04,Transfer,444,6,3,24,100,Fraud
02:21,238025.55,14962,11,Chandigarh,Delhi,647891.93,Transfer,939,8,2,8,100,Fraud
20:42,18983.52,14477,2,Dharwad,Hassan,262633.39,Withdrawal,74,0,20,5,28,Normal
13:15,2879.03,2108,2,Bengaluru,Bengaluru,32574.29,Deposit,469,1,13,3,0,Normal
23:15,395257.86,11548,9,Karwar,Kolkata,992721.59,Transfer,466,5,23,12,100,Fraud
03:37,364015.78,11845,9,Lucknow,Hyderabad,1057625.34,Transfer,1031,5,3,17,100,Fraud
00:10,48886.97,2132,5,Patna,Manipal,124961.67,Withdrawal,129,8,0,10,100,Fraud
17:41,20864.39,20115,2,Bellary,Vijayapura,374585.48,Deposit,939,1,17,3,15,Normal
17:20,23436.6,16335,3,Mumbai,Mumbai,294135.33,Withdrawal,756,1,17,3,5,Normal
03:44,148200.95,17763,7,Noida,Karwar,150867.23,Withdrawal,208,4,3,18,100,Fraud
18:35,5582.51,5691,2,Bellary,Bellary,102948.98,Deposit,116,0,18,3,0,Normal
11:20,9757.83,11437,2,Manipal,Manipal,343078.49,Deposit,572,1,11,1,0,Normal
13:05,18850.95,18438,3,Bagalkot,Bagalkot,402831.98,Deposit,887,0,13,2,0,Normal
00:49,62909.75,2718,10,Hyderabad,Karwar,94937.74,Transfer,1078,3,0,15,100,Fraud
16:28,4101.04,3878,1,Pune,Pune,76177.99,Transfer,799,1,16,4,8,Normal
22:16,10534.03,7820,2,Hyderabad,Hyderabad,94565.4,Transfer,1058,1,22,3,8,Normal
17:34,12832.28,9340,3,Shimoga,Shimoga,125923.81,Withdrawal,700,0,17,4,5,Normal
01:51,283097.79,8344,11,Pune,Hyderabad,546420.24,Withdrawal,904,3,1,16,100,Fraud
15:58,8793.81,11631,3,Jaipur,Jaipur,204894.24,Withdrawal,384,0,15,2,5,Normal
22:20,14212.63,16523,2,Chandigarh,Chandigarh,292224.63,Deposit,862,0,22,5,0,Normal
17:45,11685.85,17707,2,Ahmedabad,Ahmedabad,410259.11,Withdrawal,1103,1,17,4,5,Normal
02:57,484549.48,23959,7,Jaipur,Bengaluru,815673.1,Transfer,980,7,2,17,100,Fraud
07:08,21567.91,16524,2,Shimoga,Dharwad,464867.69,Deposit,1052,1,7,1,15,Normal
18:11,36311.22,23567,3,Udupi,Udupi,549994.68,Withdrawal,224,1,18,1,5,Normal
15:47,14777.98,12826,2,Bengaluru,Bengaluru,374042.99,Transfer,67,0,15,1,16,Normal
12:51,8891.53,8926,3,Patna,Patna,173471.87,Transfer,774,1,12,1,8,Normal
09:57,20735.79,24012,1,Jaipur,Jaipur,449664.97,Deposit,1010,1,9,5,0,Normal
14:10,3189.81,4132,2,Manipal,Manipal,50083.8,Deposit,315,0,14,3,0,Normal
00:11,114302.79,3667,7,Delhi,Kochi,203167.48,Transfer,482,4,0,24,100,Fraud
23:25,325249.56,16272,6,Noida,Hassan,404420.09,Transfer,663,4,23,16,93,Fraud
03:30,94661.5,2499,5,Chandigarh,Hassan,274632.42,Transfer,898,8,3,11,100,Fraud
08:38,16213.99,13426,1,Lucknow,Lucknow,150166.95,Transfer,956,0,8,1,8,Normal
18:56,10539.47,14102,2,Karwar,Karwar,281402.72,Transfer,280,1,18,4,8,Normal
22:43,20027.93,24825,1,Raichur,Raichur,235996.17,Transfer,712,1,22,3,8,Normal
22:04,17905.07,21256,1,Surat,Surat,474815.92,Transfer,476,1,22,3,8,Normal
02:46,165479.49,11240,10,Delhi,Hassan,294843.49,Transfer,375,3,2,13,100,Fraud
18:21,18527.56,17635,2,Jaipur,Jaipur,246371.98,Transfer,661,0,18,5,8,Normal
14:42,17330.0,17352,3,Ahmedabad,Ahmedabad,234374.53,Transfer,339,0,14,5,8,Normal
03:47,282256.28,17120,5,Pune,Bellary,534172.6,Transfer,467,4,3,24,100,Fraud
22:56,3729.26,5362,3,Raichur,Raichur,160705.02,Transfer,508,1,22,5,8,Normal
13:25,5312.38,4698,3,Mumbai,Mumbai,134270.27,Withdrawal,349,1,13,5,5,Normal
23:26,604578.17,17800,7,Bagalkot,Bidar,1262473.97,Transfer,322,8,23,14,100,Fraud
08:17,8090.92,10459,1,Bengaluru,Bengaluru,283267.97,Deposit,387,1,8,5,0,Normal
02:05,440977.06,22235,10,Pune,Surat,589819.88,Transfer,717,4,2,22,100,Fraud
21:15,9079.54,10924,1,Lucknow,Lucknow,204079.6,Transfer,931,0,21,4,8,Normal
15:36,10978.79,9461,2,Lucknow,Lucknow,252289.02,Withdrawal,535,1,15,5,5,Normal
15:26,5286.05,5298,2,Bidar,Delhi,153541.89,Transfer,775,1,15,1,23,Normal
21:04,20221.15,20260,2,Patna,Patna,295084.75,Transfer,993,1,21,1,8,Normal
01:56,651182.03,22315,5,Hubballi,Surat,988983.67,Transfer,655,7,1,8,100,Fraud
02:18,250169.12,23957,9,Mysuru,Dharwad,378877.91,Transfer,1121,5,2,13,100,Fraud
04:03,74826.91,2042,6,Vijayapura,Kolkata,105359.22,Transfer,125,6,4,17,100,Fraud
12:53,20356.78,20209,1,Udupi,Udupi,604675.62,Transfer,393,0,12,3,8,Normal
23:58,291784.74,17117,6,Patna,Chitradurga,805628.86,Transfer,630,7,23,23,100,Fraud
04:30,203580.32,5462,9,Chitradurga,Raichur,533412.5,Transfer,301,4,4,18,100,Fraud
13:48,10112.08,11526,1,Mysuru,Kolkata,245063.76,Deposit,491,0,13,2,15,Normal
01:41,329111.57,14453,5,Belagavi,Kolkata,467621.92,Transfer,310,4,1,11,100,Fraud
01:10,449185.98,19277,10,Manipal,Mysuru,853372.83,Transfer,1047,5,1,19,100,Fraud
09:35,11699.23,15733,3,Chitradurga,Chitradurga,193875.07,Transfer,994,1,9,2,8,Normal
10:29,3451.59,3233,2,Kochi,Kochi,73646.19,Transfer,747,1,10,2,8,Normal
01:41,782516.32,20352,8,Lucknow,Mysuru,1281029.03,Transfer,153,6,1,8,100,Fraud
00:20,528316.55,21989,10,Hassan,Noida,1334985.06,Transfer,990,8,0,8,100,Fraud
15:49,9276.56,11077,3,Mysuru,Mysuru,114904.08,Withdrawal,866,1,15,3,5,Normal
01:21,570030.69,23944,11,Mysuru,Lucknow,1042557.98,Transfer,789,3,1,11,100,Fraud
21:10,1842.9,4401,1,Chennai,Hyderabad,82463.48,Transfer,963,0,21,3,23,Normal
03:13,236051.77,8197,7,Shimoga,Mysuru,608679.3,Transfer,1190,4,3,18,100,Fraud
01:48,543716.38,20130,11,Belagavi,Chandigarh,846249.97,Transfer,103,2,1,10,100,Fraud
04:50,211616.47,9501,6,Chandigarh,Bidar,346208.77,Transfer,614,8,4,20,100,Fraud
20:37,23355.28,15705,3,Chandigarh,Chandigarh,436947.34,Transfer,173,0,20,1,8,Normal
23:18,794715.55,20339,5,Chennai,Gulbarga,1270418.29,Transfer,127,5,23,20,100,Fraud
22:14,9174.51,6663,1,Hyderabad,Hyderabad,155474.89,Deposit,398,1,22,2,0,Normal
23:35,556481.05,20343,6,Lucknow,Hyderabad,817569.28,Transfer,910,2,23,14,91,Fraud
07:52,20972.98,15205,2,Chitradurga,Chitradurga,290886.85,Transfer,592,1,7,1,8,Normal
16:52,17773.31,14010,2,Hyderabad,Hyderabad,247708.67,Transfer,228,0,16,3,8,Normal
22:32,5619.95,6636,1,Jaipur,Jaipur,163062.09,Deposit,682,0,22,2,0,Normal
13:32,31724.07,24655,1,Karwar,Karwar,443286.11,Withdrawal,260,1,13,3,5,Normal
22:33,11135.91,20898,3,Patna,Patna,374484.38,Withdrawal,376,0,22,1,5,Normal
02:21,345853.82,10034,6,Vijayapura,Jaipur,949134.03,Withdrawal,56,2,2,18,100,Fraud
01:55,367303.41,18873,7,Noida,Mumbai,953957.71,Withdrawal,539,5,1,9,100,Fraud
20:36,21994.83,21989,2,Jaipur,Jaipur,359741.63,Deposit,588,0,20,3,0,Normal
17:52,16658.69,14524,3,Bellary,Bellary,369141.88,Transfer,412,0,17,1,8,Normal
23:41,533666.88,15841,9,Bidar,Lucknow,1283644.79,Transfer,35,4,23,15,100,Fraud
23:24,308929.63,14757,6,Pune,Manipal,423798.8,Transfer,505,7,23,15,100,Fraud
10:46,16760.98,16268,3,Kochi,Kochi,270591.62,Withdrawal,187,0,10,3,5,Normal
13:43,21690.0,16120,1,Manipal,Manipal,395739.1,Transfer,815,1,13,1,8,Normal
11:41,20954.26,18097,2,Ahmedabad,Ahmedabad,289755.02,Transfer,827,1,11,2,8,Normal
01:10,186208.13,7125,11,Gulbarga,Bidar,558079.01,Transfer,908,5,1,19,100,Fraud
13:19,10646.7,7053,1,Kochi,Kochi,153954.09,Deposit,898,1,13,1,0,Normal
14:23,17362.36,23662,3,Chennai,Delhi,373307.34,Withdrawal,1051,0,14,1,20,Normal
07:50,15721.96,20170,2,Raichur,Raichur,491518.15,Transfer,787,0,7,4,8,Normal
02:26,142574.05,3755,6,Bengaluru,Chitradurga,292987.75,Transfer,880,5,2,23,100,Fraud
12:53,13021.13,22062,2,Noida,Noida,613365.67,Transfer,886,1,12,1,8,Normal
00:09,103018.02,9970,8,Mumbai,Chennai,88876.05,Transfer,857,3,0,15,100,Fraud
03:54,285002.66,9387,5,Pune,Hubballi,698482.84,Transfer,604,2,3,16,100,Fraud
13:21,7429.19,5458,1,Manipal,Manipal,128549.62,Deposit,673,0,13,5,0,Normal
03:58,202517.6,13383,5,Bellary,Shimoga,311886.39,Transfer,1009,8,3,8,100,Fraud
04:32,556190.28,22807,10,Ahmedabad,Chitradurga,1062853.72,Withdrawal,221,2,4,18,100,Fraud
03:44,445143.33,18492,6,Surat,Gulbarga,1073358.97,Transfer,377,5,3,22,100,Fraud
13:03,24340.84,23397,1,Bengaluru,Bengaluru,487985.86,Deposit,241,1,13,3,0,Normal
15:32,3096.95,3059,2,Gulbarga,Udupi,58215.32,Withdrawal,115,0,15,4,20,Normal
14:44,27981.2,22068,2,Chitradurga,Chitradurga,513525.17,Transfer,929,0,14,4,8,Normal
13:35,8261.64,9566,1,Karwar,Karwar,111535.39,Transfer,287,1,13,5,8,Normal
10:39,33369.78,23389,3,Hyderabad,Bengaluru,376488.4,Withdrawal,485,1,10,5,20,Normal
01:28,191943.88,6249,9,Udupi,Karwar,316449.18,Transfer,239,8,1,17,100,Fraud
13:05,19301.21,18639,2,Chennai,Chennai,459144.45,Transfer,360,0,13,5,8,Normal
03:18,152833.59,7923,11,Hubballi,Jaipur,305943.3,Transfer,643,2,3,8,98,Fraud
03:17,250119.35,8019,7,Delhi,Mysuru,613988.82,Transfer,1068,8,3,9,100,Fraud
14:33,5713.07,5481,1,Noida,Noida,127890.4,Transfer,110,0,14,2,8,Normal
14:10,22386.87,22362,2,Bellary,Bellary,220917.91,Withdrawal,256,0,14,2,5,Normal
14:38,9402.06,8256,2,Raichur,Raichur,114204.25,Transfer,705,0,14,4,8,Normal
04:40,241990.27,23948,11,Gulbarga,Dharwad,391765.15,Transfer,875,8,4,24,100,Fraud
01:13,86584.52,8713,7,Bengaluru,Karwar,164998.54,Transfer,943,3,1,20,100,Fraud
03:03,379639.52,10262,9,Bidar,Raichur,853386.81,Withdrawal,566,8,3,10,100,Fraud
00:39,677091.28,17469,8,Lucknow,Udupi,1993594.79,Transfer,782,3,0,13,100,Fraud
17:41,20045.41,19282,2,Chitradurga,Chitradurga,569585.08,Withdrawal,284,0,17,1,5,Normal
03:45,51305.12,3130,6,Patna,Mumbai,143932.84,Transfer,543,3,3,23,100,Fraud
00:49,158543.41,4355,10,Mumbai,Raichur,209896.72,Transfer,902,7,0,21,100,Fraud
01:58,805376.11,24136,6,Surat,Bagalkot,2409639.46,Transfer,656,8,1,18,100,Fraud
10:17,24146.1,19632,1,Chandigarh,Chandigarh,268856.41,Deposit,739,1,10,4,0,Normal
02:50,706497.49,20106,10,Mumbai,Lucknow,1757338.12,Transfer,1182,3,2,22,100,Fraud
13:17,23908.81,21845,1,Chitradurga,Chitradurga,372930.6,Deposit,730,1,13,5,0,Normal
00:22,375396.16,15663,10,Raichur,Lucknow,1088467.01,Transfer,461,4,0,16,100,Fraud
07:40,20403.08,19045,2,Chandigarh,Chandigarh,408849.47,Transfer,1171,1,7,3,8,Normal
17:03,6111.26,5056,3,Lucknow,Udupi,128842.0,Transfer,905,0,17,3,23,Normal
23:34,241751.93,15074,11,Vijayapura,Surat,583107.28,Transfer,241,4,23,9,90,Fraud
15:16,22900.33,19999,1,Chandigarh,Chandigarh,332067.82,Transfer,802,0,15,1,8,Normal
21:02,12145.36,10908,1,Hassan,Hassan,88553.72,Deposit,455,0,21,3,0,Normal
00:09,201373.87,10908,9,Mumbai,Kochi,516433.03,Withdrawal,643,2,0,10,98,Fraud
14:16,25174.87,21743,3,Patna,Patna,199084.72,Transfer,419,0,14,3,8,Normal
